order_line_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,postal_code,sales,quantity,discount,profit,customer_name,segment,city,state,region,category,sub_category
2010,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,OFF-AP-10002118,37604,333.06,2,0.2,29.14,Jamie Frazer,Consumer,Johnson City,Tennessee,South,Office Supplies,Appliances
2011,CA-2014-116407,2014-11-15,2014-11-21,Standard Class,JF-15190,OFF-PA-10002137,37604,24.9,4,0.2,7.78,Jamie Frazer,Consumer,Johnson City,Tennessee,South,Office Supplies,Paper
2012,CA-2015-155761,2015-12-11,2015-12-11,Same Day,SC-20800,TEC-AC-10001606,77041,159.98,2,0.2,36.0,Stuart Calhoun,Consumer,Houston,Texas,Central,Technology,Accessories
2013,CA-2015-155761,2015-12-11,2015-12-11,Same Day,SC-20800,OFF-ST-10000943,77041,46.34,3,0.2,4.63,Stuart Calhoun,Consumer,Houston,Texas,Central,Office Supplies,Storage
2014,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,FUR-CH-10001854,36830,350.98,1,0.0,84.24,Anne McFarland,Consumer,Auburn,Alabama,South,Furniture,Chairs
2015,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,OFF-PA-10000533,36830,13.08,2,0.0,6.02,Anne McFarland,Consumer,Auburn,Alabama,South,Office Supplies,Paper
2016,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,OFF-ST-10003716,36830,900.08,4,0.0,117.01,Anne McFarland,Consumer,Auburn,Alabama,South,Office Supplies,Storage
2017,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,OFF-BI-10000088,92404,17.57,2,0.2,6.37,Berenike Kampe,Consumer,San Bernardino,California,West,Office Supplies,Binders
2018,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,OFF-LA-10000240,92404,14.62,2,0.0,6.87,Berenike Kampe,Consumer,San Bernardino,California,West,Office Supplies,Labels
2019,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,OFF-SU-10001165,92404,33.36,4,0.0,8.67,Berenike Kampe,Consumer,San Bernardino,California,West,Office Supplies,Supplies
2020,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,OFF-PA-10002749,92404,40.14,6,0.0,19.67,Berenike Kampe,Consumer,San Bernardino,California,West,Office Supplies,Paper
2021,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-ST-10001490,2908,1606.23,9,0.0,481.87,Rick Huthwaite,Home Office,Providence,Rhode Island,East,Office Supplies,Storage
2022,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-PA-10002377,2908,17.04,3,0.0,7.67,Rick Huthwaite,Home Office,Providence,Rhode Island,East,Office Supplies,Paper
2022,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-PA-10002377,2908,17.04,3,0.0,7.67,Rick Huthwaite,Home Office,Providence,Rhode Island,East,Office Supplies,Paper
2023,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,OFF-BI-10004826,2908,49.53,3,0.0,23.77,Rick Huthwaite,Home Office,Providence,Rhode Island,East,Office Supplies,Binders
2024,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,FUR-CH-10004675,2908,872.32,4,0.0,244.25,Rick Huthwaite,Home Office,Providence,Rhode Island,East,Furniture,Chairs
2025,US-2017-111241,2017-08-20,2017-08-22,Second Class,GM-14500,OFF-BI-10002867,93727,239.12,5,0.2,77.71,Gene McClure,Consumer,Fresno,California,West,Office Supplies,Binders
2026,CA-2015-114237,2015-03-13,2015-03-15,First Class,MC-17275,FUR-BO-10004409,98103,141.96,2,0.0,39.75,Marc Crier,Consumer,Seattle,Washington,West,Furniture,Bookcases
2027,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,OFF-BI-10002225,93534,33.02,2,0.2,11.56,Valerie Mitchum,Home Office,Lancaster,California,West,Office Supplies,Binders
2028,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,OFF-BI-10001989,93534,67.14,4,0.2,23.5,Valerie Mitchum,Home Office,Lancaster,California,West,Office Supplies,Binders
2029,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,OFF-BI-10000343,1453,14.73,3,0.0,6.92,Guy Phonely,Corporate,Leominster,Massachusetts,East,Office Supplies,Binders
2030,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,OFF-ST-10001172,1453,104.9,5,0.0,25.18,Guy Phonely,Corporate,Leominster,Massachusetts,East,Office Supplies,Storage
2031,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,OFF-BI-10003707,1453,61.04,4,0.0,30.52,Guy Phonely,Corporate,Leominster,Massachusetts,East,Office Supplies,Binders
2032,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,OFF-PA-10001274,1453,10.95,3,0.0,5.15,Guy Phonely,Corporate,Leominster,Massachusetts,East,Office Supplies,Paper
2033,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,OFF-PA-10002250,76106,9.39,2,0.2,3.29,George Bell,Corporate,Fort Worth,Texas,Central,Office Supplies,Paper
2034,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,OFF-AR-10000475,76106,9.33,1,0.2,0.82,George Bell,Corporate,Fort Worth,Texas,Central,Office Supplies,Art
2035,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,CT-11995,OFF-BI-10002976,55901,8.26,2,0.0,3.88,Carol Triggs,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders
2036,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,CT-11995,FUR-CH-10003061,55901,269.97,3,0.0,51.29,Carol Triggs,Consumer,Rochester,Minnesota,Central,Furniture,Chairs
2037,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,CW-11905,OFF-PA-10002893,59715,29.04,3,0.0,13.94,Carl Weiss,Home Office,Bozeman,Montana,West,Office Supplies,Paper
2038,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,CW-11905,OFF-LA-10003077,59715,14.62,2,0.0,6.87,Carl Weiss,Home Office,Bozeman,Montana,West,Office Supplies,Labels
2039,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,OFF-PA-10001661,85345,11.95,3,0.2,4.33,Skye Norling,Home Office,Peoria,Arizona,West,Office Supplies,Paper
2040,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,OFF-BI-10004656,85345,4.54,7,0.7,-3.33,Skye Norling,Home Office,Peoria,Arizona,West,Office Supplies,Binders
2041,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,OFF-BI-10003707,85345,9.16,2,0.7,-6.1,Skye Norling,Home Office,Peoria,Arizona,West,Office Supplies,Binders
2042,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,FUR-FU-10004973,85345,75.36,5,0.2,20.72,Skye Norling,Home Office,Peoria,Arizona,West,Furniture,Furnishings
2043,CA-2015-104493,2015-10-02,2015-10-08,Standard Class,EB-13705,OFF-BI-10004817,92105,57.5,6,0.2,20.13,Ed Braxton,Corporate,San Diego,California,West,Office Supplies,Binders
2044,US-2017-158946,2017-11-18,2017-11-23,Standard Class,JW-15220,OFF-AR-10001860,44107,38.86,7,0.2,7.77,Jane Waco,Corporate,Lakewood,Ohio,East,Office Supplies,Art
2045,CA-2014-129168,2014-08-17,2014-08-23,Standard Class,KB-16585,OFF-PA-10001639,77095,15.55,3,0.2,5.44,Ken Black,Corporate,Houston,Texas,Central,Office Supplies,Paper
2046,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,OFF-AP-10004487,8861,162.64,2,0.0,45.54,Matt Collister,Corporate,Perth Amboy,New Jersey,East,Office Supplies,Appliances
2047,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,TEC-PH-10001760,8861,597.0,3,0.0,280.59,Matt Collister,Corporate,Perth Amboy,New Jersey,East,Technology,Phones
2048,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,OFF-PA-10004071,8861,55.48,1,0.0,26.63,Matt Collister,Corporate,Perth Amboy,New Jersey,East,Office Supplies,Paper
2049,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,FUR-FU-10004848,19134,289.8,7,0.2,36.23,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings
2049,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,FUR-FU-10004848,19134,289.8,7,0.2,36.23,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings
2050,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,OFF-BI-10004022,19134,2.5,3,0.7,-2.0,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders
2051,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,OFF-BI-10003669,19134,6.48,4,0.7,-4.75,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders
2052,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,FUR-CH-10003833,19134,341.49,8,0.3,-73.18,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs
2053,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,OFF-AR-10003732,19134,11.12,5,0.2,0.83,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art
2054,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,FUR-FU-10003142,19134,25.34,6,0.2,3.48,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings
2055,CA-2016-136434,2016-12-01,2016-12-07,Standard Class,RD-19480,FUR-FU-10001196,47374,17.31,3,0.0,5.19,Rick Duston,Consumer,Richmond,Indiana,Central,Furniture,Furnishings
2056,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,TEC-AC-10001114,48227,199.95,5,0.0,63.98,Theone Pippenger,Consumer,Detroit,Michigan,Central,Technology,Accessories
2057,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,FUR-CH-10002335,48227,1586.69,7,0.0,412.54,Theone Pippenger,Consumer,Detroit,Michigan,Central,Furniture,Chairs
2058,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,TEC-AC-10000844,48227,84.99,1,0.0,30.6,Theone Pippenger,Consumer,Detroit,Michigan,Central,Technology,Accessories
2059,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,FUR-TA-10004534,48227,411.8,2,0.0,70.01,Theone Pippenger,Consumer,Detroit,Michigan,Central,Furniture,Tables
2060,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-FA-10002975,90049,11.34,3,0.0,5.22,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Fasteners
2061,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-ST-10003996,90049,80.3,5,0.0,20.88,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Storage
2062,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-BI-10002571,90049,15.97,2,0.2,5.39,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Binders
2063,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-PA-10000477,90049,64.74,13,0.0,30.43,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Paper
2063,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-PA-10000477,90049,64.74,13,0.0,30.43,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Paper
2064,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-BI-10004209,90049,19.3,3,0.2,6.03,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Binders
2065,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-ST-10001963,90049,405.64,4,0.0,12.17,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Storage
2066,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,FUR-CH-10003833,90049,146.35,3,0.2,-9.15,Greg Guthrie,Corporate,Los Angeles,California,West,Furniture,Chairs
2067,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,TEC-AC-10004568,90049,251.91,9,0.0,47.86,Greg Guthrie,Corporate,Los Angeles,California,West,Technology,Accessories
2068,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,OFF-AR-10001419,90049,12.39,3,0.0,3.72,Greg Guthrie,Corporate,Los Angeles,California,West,Office Supplies,Art
2069,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,TEC-AC-10002800,91767,199.96,4,0.0,69.99,Zuschuss Carroll,Consumer,Pomona,California,West,Technology,Accessories
2070,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,FUR-TA-10003954,91767,710.83,3,0.2,-97.74,Zuschuss Carroll,Consumer,Pomona,California,West,Furniture,Tables
2071,CA-2016-146521,2016-07-21,2016-07-23,Second Class,CC-12610,OFF-BI-10000301,19134,1.94,1,0.7,-1.29,Corey Catlett,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders
2072,US-2017-110996,2017-11-20,2017-11-25,Standard Class,KA-16525,FUR-CH-10003956,91761,283.92,5,0.2,-46.14,Kelly Andreada,Consumer,Ontario,California,West,Furniture,Chairs
2073,CA-2016-129693,2016-11-26,2016-12-02,Standard Class,TC-20980,OFF-BI-10002954,98105,7.31,2,0.2,2.56,Tamara Chand,Corporate,Seattle,Washington,West,Office Supplies,Binders
2074,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,TEC-AC-10003289,94513,59.97,3,0.0,13.79,Deborah Brumfield,Home Office,Brentwood,California,West,Technology,Accessories
2075,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,TEC-PH-10002468,94513,761.54,7,0.2,66.64,Deborah Brumfield,Home Office,Brentwood,California,West,Technology,Phones
2076,CA-2014-131051,2014-12-01,2014-12-05,Standard Class,TR-21325,FUR-FU-10001861,94122,58.2,3,0.0,28.52,Toby Ritter,Consumer,San Francisco,California,West,Furniture,Furnishings
2077,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,OFF-PA-10004082,21215,39.9,5,0.0,19.95,Bart Folk,Consumer,Baltimore,Maryland,East,Office Supplies,Paper
2078,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,OFF-AP-10000358,21215,90.86,7,0.0,26.35,Bart Folk,Consumer,Baltimore,Maryland,East,Office Supplies,Appliances
2079,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,OFF-PA-10004243,21215,94.85,5,0.0,45.53,Bart Folk,Consumer,Baltimore,Maryland,East,Office Supplies,Paper
2080,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,OFF-PA-10001295,85023,106.23,7,0.2,37.18,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,Office Supplies,Paper
2081,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,TEC-PH-10002170,85023,111.98,2,0.2,11.2,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,Technology,Phones
2082,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,FUR-FU-10002885,85023,7.71,2,0.2,1.74,Maribeth Schnelling,Consumer,Phoenix,Arizona,West,Furniture,Furnishings
2083,CA-2017-104647,2017-02-23,2017-03-01,Standard Class,CK-12595,OFF-PA-10002870,90008,37.44,6,0.0,16.85,Clytie Kelty,Consumer,Los Angeles,California,West,Office Supplies,Paper
2084,CA-2014-110352,2014-11-23,2014-11-29,Standard Class,ED-13885,OFF-LA-10003923,77036,23.68,2,0.2,8.88,Emily Ducich,Home Office,Houston,Texas,Central,Office Supplies,Labels
2085,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,OFF-LA-10003510,10009,122.12,4,0.0,56.18,Irene Maddox,Consumer,New York City,New York,East,Office Supplies,Labels
2086,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,OFF-LA-10000248,10009,18.45,5,0.0,8.67,Irene Maddox,Consumer,New York City,New York,East,Office Supplies,Labels
2087,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,OFF-ST-10000060,10009,324.9,5,0.0,38.99,Irene Maddox,Consumer,New York City,New York,East,Office Supplies,Storage
2088,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,OFF-PA-10003129,10009,146.73,3,0.0,68.96,Irene Maddox,Consumer,New York City,New York,East,Office Supplies,Paper
2089,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,OFF-FA-10004076,10009,3.96,2,0.0,1.47,Irene Maddox,Consumer,New York City,New York,East,Office Supplies,Fasteners
2090,CA-2015-139290,2015-10-26,2015-10-30,Standard Class,MY-17380,OFF-LA-10004008,91730,5.76,2,0.0,2.65,Maribeth Yedwab,Corporate,Rancho Cucamonga,California,West,Office Supplies,Labels
2091,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,OFF-BI-10004094,19805,26.55,3,0.0,13.01,Magdelene Morse,Consumer,Wilmington,Delaware,East,Office Supplies,Binders
2092,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,FUR-TA-10004607,19805,310.44,3,0.3,-48.78,Magdelene Morse,Consumer,Wilmington,Delaware,East,Furniture,Tables
2093,CA-2014-145926,2014-11-17,2014-11-21,Standard Class,MP-17470,FUR-CH-10004289,56560,479.9,5,0.0,81.58,Mark Packer,Home Office,Moorhead,Minnesota,Central,Furniture,Chairs
2094,CA-2015-149678,2015-04-13,2015-04-15,Second Class,AW-10840,OFF-SU-10004498,87401,12.88,1,0.0,0.39,Anthony Witt,Consumer,Farmington,New Mexico,West,Office Supplies,Supplies
2095,US-2015-164357,2015-11-25,2015-11-29,Standard Class,SF-20065,OFF-AR-10001177,28403,13.12,5,0.2,1.48,Sandra Flanagan,Consumer,Wilmington,North Carolina,South,Office Supplies,Art
2096,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,OFF-BI-10001718,39212,511.84,8,0.0,240.56,Steve Nguyen,Home Office,Jackson,Mississippi,South,Office Supplies,Binders
2097,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,OFF-AR-10004602,39212,91.96,4,0.0,25.75,Steve Nguyen,Home Office,Jackson,Mississippi,South,Office Supplies,Art
2098,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,OFF-AR-10003856,39212,8.34,3,0.0,2.17,Steve Nguyen,Home Office,Jackson,Mississippi,South,Office Supplies,Art
2099,CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,OFF-ST-10000649,97206,37.68,3,0.2,2.36,Ruben Dartt,Consumer,Portland,Oregon,West,Office Supplies,Storage
2100,CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,TEC-AC-10002926,97206,279.94,7,0.2,80.48,Ruben Dartt,Consumer,Portland,Oregon,West,Technology,Accessories
2101,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,OFF-ST-10000078,80219,636.41,3,0.2,-15.91,Kean Thornton,Consumer,Denver,Colorado,West,Office Supplies,Storage
2102,US-2014-140116,2014-03-10,2014-03-17,Standard Class,KT-16480,OFF-AR-10001044,80219,83.17,4,0.2,9.36,Kean Thornton,Consumer,Denver,Colorado,West,Office Supplies,Art
2103,CA-2014-123295,2014-07-18,2014-07-18,Same Day,AH-10120,FUR-CH-10002372,85705,259.14,4,0.2,-25.91,Adrian Hane,Home Office,Tucson,Arizona,West,Furniture,Chairs
2104,CA-2017-167101,2017-03-24,2017-03-28,Second Class,BM-11650,OFF-PA-10000357,10009,221.92,4,0.0,106.52,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Paper
2104,CA-2017-167101,2017-03-24,2017-03-28,Second Class,BM-11650,OFF-PA-10000357,10009,221.92,4,0.0,106.52,Brian Moss,Corporate,New York City,New York,East,Office Supplies,Paper
2105,CA-2017-167101,2017-03-24,2017-03-28,Second Class,BM-11650,TEC-AC-10001266,10009,26.0,2,0.0,11.7,Brian Moss,Corporate,New York City,New York,East,Technology,Accessories
2106,US-2014-167633,2014-09-30,2014-10-05,Standard Class,BW-11200,OFF-PA-10004888,33437,15.55,3,0.2,5.44,Ben Wallace,Consumer,Boynton Beach,Florida,South,Office Supplies,Paper
2107,US-2014-152723,2014-09-26,2014-09-26,Same Day,HG-14965,OFF-BI-10003460,75150,0.88,1,0.8,-1.4,Henry Goldwyn,Corporate,Mesquite,Texas,Central,Office Supplies,Binders
2108,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-PA-10000157,92374,19.98,1,0.0,9.39,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Paper
2109,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-BI-10004519,92374,398.35,3,0.2,124.49,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Binders
2110,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-AR-10004272,92374,5.04,3,0.0,1.26,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Art
2111,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-FA-10000585,92374,17.45,5,0.0,8.03,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Fasteners
2112,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,FUR-CH-10004218,92374,323.14,4,0.2,20.2,Sandra Glassco,Consumer,Redlands,California,West,Furniture,Chairs
2113,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-SU-10004231,92374,29.7,3,0.0,8.02,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Supplies
2114,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,TEC-PH-10001578,92374,1295.84,4,0.2,145.78,Sandra Glassco,Consumer,Redlands,California,West,Technology,Phones
2115,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,OFF-ST-10003638,92374,46.84,2,0.0,12.65,Sandra Glassco,Consumer,Redlands,California,West,Office Supplies,Storage
2116,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,FUR-BO-10002213,92374,425.83,1,0.15,20.04,Sandra Glassco,Consumer,Redlands,California,West,Furniture,Bookcases
2116,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,FUR-BO-10002213,92374,425.83,1,0.15,20.04,Sandra Glassco,Consumer,Redlands,California,West,Furniture,Bookcases
2117,CA-2015-159786,2015-10-12,2015-10-17,Second Class,RK-19300,FUR-TA-10001307,14609,209.67,1,0.4,-13.98,Ralph Kennedy,Consumer,Rochester,New York,East,Furniture,Tables
2118,CA-2016-130267,2016-09-19,2016-09-23,Standard Class,SW-20245,OFF-PA-10002222,95207,159.88,7,0.0,73.54,Scot Wooten,Consumer,Stockton,California,West,Office Supplies,Paper
2119,CA-2017-155460,2017-04-13,2017-04-15,First Class,RW-19630,OFF-PA-10002479,98105,5.28,1,0.0,2.38,Rob Williams,Corporate,Seattle,Washington,West,Office Supplies,Paper
2120,CA-2017-155460,2017-04-13,2017-04-15,First Class,RW-19630,OFF-BI-10003091,98105,895.92,5,0.2,302.37,Rob Williams,Corporate,Seattle,Washington,West,Office Supplies,Binders
2121,US-2017-168690,2017-01-07,2017-01-13,Standard Class,TS-21085,OFF-BI-10000145,32174,2.81,3,0.7,-1.97,Thais Sissman,Consumer,Ormond Beach,Florida,South,Office Supplies,Binders
2122,CA-2017-158246,2017-11-09,2017-11-11,First Class,JB-15400,FUR-CH-10003061,94086,215.98,3,0.2,-2.7,Jennifer Braxton,Corporate,Sunnyvale,California,West,Furniture,Chairs
2123,CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,FUR-BO-10001972,48911,241.96,2,0.0,41.13,Erica Hernandez,Home Office,Lansing,Michigan,Central,Furniture,Bookcases
2124,CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,OFF-LA-10000134,48911,27.72,9,0.0,13.31,Erica Hernandez,Home Office,Lansing,Michigan,Central,Office Supplies,Labels
